path,lines,branch_tokens,awt_swing
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportTentaclesShadowingRoll.java,114,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/block/StepDropFallingPlayers.java,114,9,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/foul/StepFoul.java,114,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/pass/StepHandOver.java,114,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/ChatButtonComponent.java,113,5,True
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogArgueTheCallParameter.java,113,3,False
ffb-common/src/main/java/com/fumbbl/ffb/model/skill/SkillValueEvaluator.java,113,5,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/Animosity.java,113,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeDropJump.java,113,10,False
ffb-server/src/main/java/com/fumbbl/ffb/server/mechanic/RollMechanic.java,113,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/block/StepWrestle.java,113,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogScalingFactor.java,112,4,True
ffb-client/src/main/java/com/fumbbl/ffb/client/state/AbstractClientStateSetup.java,112,9,True
ffb-common/src/main/java/com/fumbbl/ffb/PushbackSquare.java,112,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/model/SkillBehaviour.java,112,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/block/StepBlockStatistics.java,112,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2020/StepBlitzTurn.java,112,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/StepEndFuriousOutburst.java,112,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/TouchbackLogicModule.java,111,9,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/menu/PrayersMenu.java,111,8,True
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2020/TtmMechanic.java,111,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/TentaclesShadowingMessage.java,110,16,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/menu/MissingPlayersMenu.java,110,10,True
ffb-common/src/main/java/com/fumbbl/ffb/factory/GenerifiedModifierFactory.java,110,5,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/TtmMechanic.java,110,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeServer.java,110,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/ModificationAwareInjuryTypeServer.java,110,10,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/TakeRootBehaviour.java,110,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/pass/StepHandOver.java,110,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/StepDropDivingTackler.java,110,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/kickoff/StepKickoff.java,110,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogApothecaryChoice.java,109,6,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogBlockRollPartialReRollHandler.java,109,13,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/PassRollMessage.java,109,19,False
ffb-client/src/main/java/com/fumbbl/ffb/client/ClientLogger.java,109,8,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/bb2025/ClientStateBlockExtension.java,109,15,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ArmorModifierFactory.java,109,5,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseInducement.java,109,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/kickoff/StepKickoff.java,109,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogSoundVolume.java,108,3,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/MultiReRollMnemonics.java,108,0,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/bb2025/ClientStateHandOver.java,108,5,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogBuyCardsParameter.java,108,2,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ServerCommandAddPlayer.java,108,4,False
ffb-common/src/main/java/com/fumbbl/ffb/option/GameOptionId.java,108,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportKickoffThrowARock.java,108,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/SwoopBehaviour.java,108,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/BlitzBlock.java,108,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/multiblock/StepDispatchDumpOff.java,108,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/phase/kickoff/StepCoinChoice.java,108,7,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateHandOver.java,107,5,False
ffb-common/src/main/java/com/fumbbl/ffb/ReRolledActions.java,107,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportKickoffExtraReRoll.java,107,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/TeamSetupCache.java,107,11,False
ffb-common/src/main/java/com/fumbbl/ffb/PasswordChallenge.java,106,9,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/query/DbAdminListByIdQuery.java,106,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/SneakyGitBehaviour.java,106,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/DumpOffBehaviour.java,106,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/start/StepSpectators.java,106,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2020/StepEndFuriousOutburst.java,106,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/shared/StallingExtension.java,106,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/PutridRegurgitationBlitzLogicModule.java,105,7,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateFuriousOutburst.java,105,4,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportPenaltyShootout.java,105,0,False
ffb-common/src/main/java/com/fumbbl/ffb/util/UtilBox.java,105,19,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/common/StepBoneHead.java,105,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/select/StepJumpUp.java,105,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerFactory.java,104,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/BlockLogicModule.java,104,11,False
ffb-common/src/main/java/com/fumbbl/ffb/MoveSquare.java,104,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportStandUpRoll.java,104,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/JumpUpBehaviour.java,104,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/GrabBehaviour.java,104,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/block/StepDumpOff.java,104,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/Component.java,103,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogCoinChoice.java,103,6,True
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseApothecary.java,103,6,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2020/ReportCardsAndInducementsBought.java,103,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportKickoffPitchInvasion.java,103,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/SidestepBehaviour.java,103,10,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/action/common/StepReallyStupid.java,103,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/StepWildAnimal.java,103,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/StepEndThenIStartedBlastin.java,103,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/DialogBuyInducements.java,102,5,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/KickoffLogicModule.java,102,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/ThrowTeamMateLogicModule.java,102,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/menu/settings/UserSettingsMenu.java,102,5,True
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2016/TtmMechanic.java,102,5,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTeamSetupSave.java,102,6,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportApothecaryRoll.java,102,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/DumpOffBehaviour.java,102,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/move/StepJump.java,102,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/BlitzBlock.java,102,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/block/StepBothDown.java,102,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/PassRollMessage.java,101,16,False
ffb-common/src/main/java/com/fumbbl/ffb/DirectionDiceCategory.java,101,13,False
ffb-common/src/main/java/com/fumbbl/ffb/SkillUse.java,101,8,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportWinningsRoll.java,101,2,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportFanFactor.java,101,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/fumbbl/FumbblRequestUploadResults.java,101,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/block/StepBlockDodge.java,101,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/punt/StepEndPunt.java,101,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/ActivationSequenceBuilder.java,101,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/blitz/StepRemoveTargetSelectionState.java,101,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/shared/StepSetDefender.java,101,10,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/TentaclesShadowingMessage.java,100,13,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/KickoffReturnLogicModule.java,100,11,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateBlockExtension.java,100,14,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/SppMechanic.java,100,3,False
ffb-common/src/main/java/com/fumbbl/ffb/model/InjuryTypeConstants.java,100,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportFanFactorRollPostMatch.java,100,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/mixed/JumpUpBehaviour.java,100,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/StepBloodLust.java,100,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2020/end/StepPlayerLoss.java,100,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/IPlayerPopupMenuKeys.java,99,0,True
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/ThrowInMechanic.java,99,28,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/GrabBehaviour.java,99,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/block/StepBothDown.java,99,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2020/StepStallingPlayer.java,99,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/StepFoulAppearance.java,99,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogSkillUse.java,98,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/HighKickLogicModule.java,98,6,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandBlock.java,98,2,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandJourneymen.java,98,7,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportGameOptions.java,98,6,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportThrowTeamMateRoll.java,98,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/query/DbAdminListByStatusQuery.java,98,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeFoul.java,98,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeFoulForSpp.java,98,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/StepFoulAppearance.java,98,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandler.java,97,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/PassRollMessage.java,97,17,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/TentaclesShadowingMessage.java,97,13,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogReRollRegenerationMultipleParameter.java,97,4,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportReRoll.java,97,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportThenIStartedBlastin.java,97,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportThrownKeg.java,97,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/Hatred.java,97,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerApplyAutomatedPlayerMarkings.java,97,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ActionKey.java,96,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/chat/EmojiPicker.java,96,2,True
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateHitAndRun.java,96,4,False
ffb-common/src/main/java/com/fumbbl/ffb/bb2016/SeriousInjury.java,96,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ServerCommandLeave.java,96,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportMostValuablePlayers.java,96,6,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportSpecialEffectRoll.java,96,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportArgueTheCallRoll.java,96,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportPenaltyShootout.java,96,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportSwarmingRoll.java,96,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/Animosity.java,96,4,False
ffb-common/src/main/java/com/fumbbl/ffb/xml/XmlHandler.java,96,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/ServerReplay.java,96,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/ServerRequestLoadReplay.java,96,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/SideStepBehaviour.java,96,9,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateRaidingParty.java,95,4,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateTrickster.java,95,4,False
ffb-common/src/main/java/com/fumbbl/ffb/DiceDecoration.java,95,4,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogUseApothecaryParameter.java,95,1,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ServerCommandUserSettings.java,95,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/DbConnectionManager.java,95,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/query/DbGamesInfoInsertQuery.java,95,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/query/DbTestGameListQuery.java,95,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkRequirements.java,95,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/end/StepPlayerLoss.java,95,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogReRollBlockForTargetsPropertiesHandler.java,94,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/KickoffExtraReRollMessage.java,94,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/ThrowTeamMateRollMessage.java,94,12,False
ffb-common/src/main/java/com/fumbbl/ffb/ChatCommand.java,94,5,False
ffb-common/src/main/java/com/fumbbl/ffb/marking/FieldMarker.java,94,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportSwoopPlayer.java,94,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/RosterCache.java,94,12,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/query/DbPlayerMarkersQuery.java,94,9,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerJoinReplay.java,94,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerSetMarker.java,94,10,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerUsedActions.java,94,14,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/end/StepPlayerLoss.java,94,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/animation/AnimationSequenceKickoff.java,93,7,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogUseApothecariesHandler.java,93,9,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/layer/FieldLayerMarker.java,93,7,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/HitAndRunLogicModule.java,93,6,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogBribesParameter.java,93,3,False
ffb-common/src/main/java/com/fumbbl/ffb/model/GameResult.java,93,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2016/ReportInducementsBought.java,93,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportPrayersAndInducementsBought.java,93,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeStab.java,93,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeStabForSpp.java,93,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/end/StepDedicatedFans.java,93,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogBlockRollHandler.java,92,8,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogSelectTarget.java,92,6,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/InterceptionLogicModule.java,92,6,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogApothecaryChoiceParameter.java,92,0,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogJourneymenParameter.java,92,3,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogSelectKeywordParameter.java,92,1,False
ffb-common/src/main/java/com/fumbbl/ffb/model/RosterSkeleton.java,92,3,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandMove.java,92,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportPassDeviate.java,92,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/DbTransaction.java,92,9,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/DbUpdateFactory.java,92,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/BloodLustBehaviour.java,92,9,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/GrabBehaviour.java,92,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/StepGotoLabel.java,92,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/foul/StepEndFouling.java,92,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/BlitzBlock.java,92,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/Block.java,92,2,False
ffb-common/src/main/java/com/fumbbl/ffb/injury/InjuryType.java,91,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/factory/InjuryTypeServerFactory.java,91,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/ThrowTeamMateRollMessage.java,90,11,False
ffb-common/src/main/java/com/fumbbl/ffb/IClientProperty.java,90,0,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogBlockRollParameter.java,90,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/TeamCache.java,90,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypePilingOnArmour.java,90,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/DauntlessBehaviour.java,90,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/pass/StepAllYouCanEat.java,90,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogPlayerChoiceHandler.java,89,11,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/TurnEndMessage.java,89,14,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/RaidingPartyLogicModule.java,89,6,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2020/SppMechanic.java,89,2,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/InjuryModifierContext.java,89,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandThrowTeamMate.java,89,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/kickoff/StepBlitzTurn.java,89,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/shared/StepForgoneStalling.java,89,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/start/StepSpectators.java,89,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/FuriousOutburstLogicModule.java,88,7,False
ffb-common/src/main/java/com/fumbbl/ffb/KnockoutRecovery.java,88,0,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogBuyPrayersAndInducementsParameter.java,88,1,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2020/JumpMechanic.java,88,5,False
ffb-common/src/main/java/com/fumbbl/ffb/option/GameOptionString.java,88,2,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportId.java,88,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerJoin.java,88,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeDropDodgeForSpp.java,88,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/CommandSocket.java,88,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/StandFirmBehaviour.java,88,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/PitchDimensionProvider.java,87,13,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/BoxSlot.java,87,9,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/menu/game/StandardGameMenu.java,87,3,True
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogSelectPositionParameter.java,87,0,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/AgilityMechanic.java,87,4,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPlayerChoice.java,87,5,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportWeatherMageResult.java,87,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/db/update/DbGamesInfoUpdate.java,87,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerAddLoadedTeam.java,87,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/marking/AutoMarkingConfig.java,87,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/SideStepBehaviour.java,87,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2016/StepKickoffResultRoll.java,87,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/kickoff/StepInitKickoff.java,87,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/shared/StepConsumeParameter.java,87,4,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/CollectRosters.java,87,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/animation/AnimationProjector.java,86,8,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/TurnEndMessage.java,86,13,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/InjuryMechanic.java,86,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportMasterChefRoll.java,86,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportSkillUse.java,86,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportMascotUsed.java,86,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/mixed/prayers/PrayerHandler.java,86,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/commands/InternalServerCommandJoinApproved.java,86,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/ServerRequestProcessor.java,86,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/DumpOffBehaviour.java,86,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogAboutHandler.java,85,1,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogKickSkillHandler.java,85,6,True
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandBlitzMove.java,85,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2020/ReportKickoffOfficiousRef.java,85,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportKickoffDodgySnack.java,85,1,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportPuntDirection.java,85,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2025/kickoff/StepInitKickoff.java,85,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/multiblock/AbstractStepMultiple.java,85,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogBribesHandler.java,84,11,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/TurnEndMessage.java,84,12,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/SetupLogicModule.java,84,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ui/ResourceSlot.java,84,2,True
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogSetupErrorParameter.java,84,3,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogTeamSetupParameter.java,84,3,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportBribesRoll.java,84,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportKickoffScatter.java,84,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2020/ReportSwoopPlayer.java,84,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportCheeringFans.java,84,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportThrowAtPlayer.java,84,0,False
