path,storage,category,extension,bytes,compressed_bytes,sha256,format,width,height,mode,has_alpha_channel,has_transparent_pixels,frames,duration_ms,error,reference_candidates,reference_method,provenance_status,source_hint
ffb-resources/src/main/resources/icons/cached/pitches/fumbblcup.zip!sunny.jpg,archive-member,pitches-archive,.jpg,531950,504175,8c4b7f4f858cfbd80cd1453b85917d95ce36fdc4eb57f80c51ea0fd51a556de9,JPEG,782,452,RGB,False,False,1,0,,,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/AkhorneTheSquirrel.png,file,player-sheets,.png,13393,,8268dccbcf7e1d8ea4337735af16143898a30d100fa47bc362b293c73a5dacd3,PNG,80,20,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:731 | ffb-client/src/main/resources-live/icons.ini:732 | ffb-client/src/main/resources-testenv/icons.ini:731 | ffb-client/src/main/resources-testenv/icons.ini:732 | ffb-client/src/main/resources/icons.ini:1524 | ffb-client/src/main/resources/icons.ini:1525,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/AnqiPanqi.png,file,player-sheets,.png,8233,,57fb5d79d20e35497ce57693207aad6cf59b6f9857ffa784658090714ab20273,PNG,136,34,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:595 | ffb-client/src/main/resources-live/icons.ini:596 | ffb-client/src/main/resources-testenv/icons.ini:595 | ffb-client/src/main/resources-testenv/icons.ini:596 | ffb-client/src/main/resources/icons.ini:1388 | ffb-client/src/main/resources/icons.ini:1389 | ffb-client/src/main/resources/icons.ini:3 | ffb-client/src/main/resources/icons.ini:409,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/AsperonThorn.png,file,player-sheets,.png,1436,,ae411f8b497400aad2e29f3d29a4745e802c163a76d297dc8b1f93ebfad48bfb,PNG,112,28,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:489 | ffb-client/src/main/resources-live/icons.ini:490 | ffb-client/src/main/resources-testenv/icons.ini:489 | ffb-client/src/main/resources-testenv/icons.ini:490 | ffb-client/src/main/resources/icons.ini:1282 | ffb-client/src/main/resources/icons.ini:1283 | ffb-client/src/main/resources/icons.ini:4 | ffb-client/src/main/resources/icons.ini:410,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BarikFarblast.png,file,player-sheets,.png,1382,,a0f3f9bf7faa4267a8a3386eff0030857a93b93d65955a64b5e5379b56450f2c,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:148 | ffb-client/src/main/resources-live/icons.ini:349 | ffb-client/src/main/resources-testenv/icons.ini:148 | ffb-client/src/main/resources-testenv/icons.ini:349 | ffb-client/src/main/resources/icons.ini:1142 | ffb-client/src/main/resources/icons.ini:411 | ffb-client/src/main/resources/icons.ini:5 | ffb-client/src/main/resources/icons.ini:941 | ffb-server/rosters/roster_dwarf.xml:150 | ffb-server/rosters/roster_dwarf.xml:151,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BaronVonSpivakosky.png,file,player-sheets,.png,1868,,2638000a425a714aa7d3402ba6a94d56a1c55d9347d79aaaa6455fbfa641164a,PNG,136,34,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:426 | ffb-client/src/main/resources-testenv/icons.ini:426 | ffb-client/src/main/resources/icons.ini:1219 | ffb-client/src/main/resources/icons.ini:6,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BerthaBigfist.png,file,player-sheets,.png,3269,,efe54842a898c165ef8c84bdac5329cb1404ec7f584276cecca2dc6afd8142c4,PNG,152,38,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:350 | ffb-client/src/main/resources-live/icons.ini:440 | ffb-client/src/main/resources-testenv/icons.ini:350 | ffb-client/src/main/resources-testenv/icons.ini:440 | ffb-client/src/main/resources/icons.ini:1143 | ffb-client/src/main/resources/icons.ini:1233 | ffb-client/src/main/resources/icons.ini:412 | ffb-client/src/main/resources/icons.ini:7 | ffb-server/rosters/roster_amazon.xml:203 | ffb-server/rosters/roster_halfling.xml:201 | ffb-server/rosters/roster_ogre.xml:147,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BigJoboHairyfoot.png,file,player-sheets,.png,1530,,3a7a8e555f88f2bf5c676fd8d845870e22089ecff406667651a399f9bdbfca67,GIF,120,30,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:571 | ffb-client/src/main/resources-live/icons.ini:572 | ffb-client/src/main/resources-testenv/icons.ini:571 | ffb-client/src/main/resources-testenv/icons.ini:572 | ffb-client/src/main/resources/icons.ini:1364 | ffb-client/src/main/resources/icons.ini:1365 | ffb-client/src/main/resources/icons.ini:413 | ffb-client/src/main/resources/icons.ini:8,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BigPudwick.png,file,player-sheets,.png,1601,,7c3ae83b303ad83416f51fd28634c90ca7ce38cdd7fa18e67a9b11d3bc3fa1b0,PNG,128,32,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:428 | ffb-client/src/main/resources-testenv/icons.ini:428 | ffb-client/src/main/resources/icons.ini:1221 | ffb-client/src/main/resources/icons.ini:9,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BilerotVomitflesh.png,file,player-sheets,.png,1575,,6edc61f6d3af586e7e1cd516755e6245c3b524486e272064e245c2bb88da6550,PNG,136,34,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:502 | ffb-client/src/main/resources-live/icons.ini:503 | ffb-client/src/main/resources-testenv/icons.ini:502 | ffb-client/src/main/resources-testenv/icons.ini:503 | ffb-client/src/main/resources/icons.ini:10 | ffb-client/src/main/resources/icons.ini:1295 | ffb-client/src/main/resources/icons.ini:1296 | ffb-client/src/main/resources/icons.ini:414,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BlarneyBillBastidge.png,file,player-sheets,.png,721,,5e9997b178dab574d48e77995426bed42a971e6d12831ff3e3a691054ea86eb5,PNG,96,24,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:405 | ffb-client/src/main/resources-testenv/icons.ini:405 | ffb-client/src/main/resources/icons.ini:11 | ffb-client/src/main/resources/icons.ini:1198,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BoGallanté.png,file,player-sheets,.png,1252,,68915150a7066d601f2bca45b9620789fb4b4c05947f64132696719fde2abd42,PNG,128,32,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:515 | ffb-client/src/main/resources-live/icons.ini:516 | ffb-client/src/main/resources-testenv/icons.ini:515 | ffb-client/src/main/resources-testenv/icons.ini:516 | ffb-client/src/main/resources/icons.ini:12 | ffb-client/src/main/resources/icons.ini:1308 | ffb-client/src/main/resources/icons.ini:1309 | ffb-client/src/main/resources/icons.ini:415,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BomberDribblesnot.png,file,player-sheets,.png,2156,,6cb4ff9814aa105fbb9796ed6362eeff1302c751c48f2b027f465191e1149ce1,PNG,128,32,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:149 | ffb-client/src/main/resources-live/icons.ini:353 | ffb-client/src/main/resources-testenv/icons.ini:149 | ffb-client/src/main/resources-testenv/icons.ini:353 | ffb-client/src/main/resources/icons.ini:1146 | ffb-client/src/main/resources/icons.ini:13 | ffb-client/src/main/resources/icons.ini:416 | ffb-client/src/main/resources/icons.ini:942 | ffb-server/rosters/roster_chaos_pact.xml:215 | ffb-server/rosters/roster_chaos_pact.xml:216 | ffb-server/rosters/roster_goblin.xml:293 | ffb-server/rosters/roster_goblin.xml:294 | ffb-server/rosters/roster_ogre.xml:76 | ffb-server/rosters/roster_ogre.xml:77 | ffb-server/rosters/roster_orc.xml:172 | ffb-server/rosters/roster_orc.xml:173 | ffb-server/rosters/roster_underworld.xml:196 | ffb-server/rosters/roster_underworld.xml:197,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Bonegnawer.png,file,player-sheets,.png,2880,,25f4ddca02a6383f65189506b19084bed9921af7586a84243730fa11a79e03d5,PNG,160,40,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:413 | ffb-client/src/main/resources-testenv/icons.ini:413 | ffb-client/src/main/resources/icons.ini:1206 | ffb-client/src/main/resources/icons.ini:14,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Boomer.png,file,player-sheets,.png,1439,,844e9dcc804e3c330c40cecb72333336e637f95228dfae14c16522b71a1406c9,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:150 | ffb-client/src/main/resources-live/icons.ini:354 | ffb-client/src/main/resources-testenv/icons.ini:150 | ffb-client/src/main/resources-testenv/icons.ini:354 | ffb-client/src/main/resources/icons.ini:1147 | ffb-client/src/main/resources/icons.ini:15 | ffb-client/src/main/resources/icons.ini:417 | ffb-client/src/main/resources/icons.ini:943,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BrickFarth.png,file,player-sheets,.png,2503,,566957431c7138cc0b7118ca16eb177f872078d47f56735b6ec8fbac9cb40ad1,PNG,152,38,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:116 | ffb-client/src/main/resources-live/icons.ini:351 | ffb-client/src/main/resources-testenv/icons.ini:116 | ffb-client/src/main/resources-testenv/icons.ini:351 | ffb-client/src/main/resources/icons.ini:1144 | ffb-client/src/main/resources/icons.ini:16 | ffb-client/src/main/resources/icons.ini:418 | ffb-client/src/main/resources/icons.ini:909 | ffb-server/rosters/roster_chaos.xml:139 | ffb-server/rosters/roster_chaos.xml:140 | ffb-server/rosters/roster_nurgle.xml:209 | ffb-server/rosters/roster_nurgle.xml:210 | ffb-server/rosters/roster_ogre.xml:169 | ffb-server/rosters/roster_ogre.xml:170,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BryceTheSliceCambuel.png,file,player-sheets,.png,1878,,06ac13b8069496b95ff5f2408326fa59ca5b4475813893884da0fb59212663c4,PNG,144,36,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:517 | ffb-client/src/main/resources-live/icons.ini:518 | ffb-client/src/main/resources-testenv/icons.ini:517 | ffb-client/src/main/resources-testenv/icons.ini:518 | ffb-client/src/main/resources/icons.ini:1310 | ffb-client/src/main/resources/icons.ini:1311 | ffb-client/src/main/resources/icons.ini:17 | ffb-client/src/main/resources/icons.ini:419,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/BullaShardhorn.png,file,player-sheets,.png,1869,,fd45d7909c56754826e27544b114916a79902263dc747715de402abc2ab59ebd,PNG,152,38,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:519 | ffb-client/src/main/resources-live/icons.ini:520 | ffb-client/src/main/resources-testenv/icons.ini:519 | ffb-client/src/main/resources-testenv/icons.ini:520 | ffb-client/src/main/resources/icons.ini:1312 | ffb-client/src/main/resources/icons.ini:1313 | ffb-client/src/main/resources/icons.ini:18 | ffb-client/src/main/resources/icons.ini:420,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/ChompaAndStompa.png,file,player-sheets,.png,5704,,008180254e14da7fe14df92f9e563b41bc926bf9785ceb190cb5331d4380b6b3,PNG,176,44,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:429 | ffb-client/src/main/resources-testenv/icons.ini:429 | ffb-client/src/main/resources/icons.ini:1222 | ffb-client/src/main/resources/icons.ini:19,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/CindyPiewhistle.png,file,player-sheets,.png,3743,,4f884e3b60505add87f33fb53591b9c6231d096e0a6b65218df48001d2146082,PNG,120,30,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:574 | ffb-client/src/main/resources-live/icons.ini:575 | ffb-client/src/main/resources-testenv/icons.ini:574 | ffb-client/src/main/resources-testenv/icons.ini:575 | ffb-client/src/main/resources/icons.ini:1367 | ffb-client/src/main/resources/icons.ini:1368 | ffb-client/src/main/resources/icons.ini:20 | ffb-client/src/main/resources/icons.ini:421,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/CountLuthorVonDrakenborg.png,file,player-sheets,.png,2184,,130e43c42a13759476db2e91a69e9941fcfb759930a97a89b3dea86d6bac4017,PNG,136,34,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:107 | ffb-client/src/main/resources-live/icons.ini:355 | ffb-client/src/main/resources-testenv/icons.ini:107 | ffb-client/src/main/resources-testenv/icons.ini:355 | ffb-client/src/main/resources/icons.ini:1148 | ffb-client/src/main/resources/icons.ini:21 | ffb-client/src/main/resources/icons.ini:422 | ffb-client/src/main/resources/icons.ini:900 | ffb-server/rosters/roster_necromantic.xml:255 | ffb-server/rosters/roster_necromantic.xml:256 | ffb-server/rosters/roster_undead.xml:251 | ffb-server/rosters/roster_undead.xml:252 | ffb-server/rosters/roster_vampire.xml:196 | ffb-server/rosters/roster_vampire.xml:197,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/CrazyIgor.png,file,player-sheets,.png,1073,,f54578d0cb99888d2bacab3b9893c496a1aaa0542b89ffac2852ebb84f1eea07,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:356 | ffb-client/src/main/resources-live/icons.ini:441 | ffb-client/src/main/resources-testenv/icons.ini:356 | ffb-client/src/main/resources-testenv/icons.ini:441 | ffb-client/src/main/resources/icons.ini:1149 | ffb-client/src/main/resources/icons.ini:1234 | ffb-client/src/main/resources/icons.ini:22 | ffb-client/src/main/resources/icons.ini:423 | ffb-server/rosters/roster_chaos_pact.xml:239 | ffb-server/rosters/roster_vampire.xml:132 | ffb-server/rosters/roster_vampire.xml:133,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Crumbleberry.png,file,player-sheets,.png,1205,,43d042d53b96857890a28c8929384bcd93fad2960250acc925170629e55587ab,GIF,120,30,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:671 | ffb-client/src/main/resources-live/icons.ini:672 | ffb-client/src/main/resources-testenv/icons.ini:671 | ffb-client/src/main/resources-testenv/icons.ini:672 | ffb-client/src/main/resources/icons.ini:1464 | ffb-client/src/main/resources/icons.ini:1465 | ffb-client/src/main/resources/icons.ini:23 | ffb-client/src/main/resources/icons.ini:424,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/CurnothDarkwold.png,file,player-sheets,.png,6586,,c09f2680914048ccc1bd0246a85989fec622ab6d45d81c99dc56c250c8aedd97,PNG,120,30,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:585 | ffb-client/src/main/resources-live/icons.ini:615 | ffb-client/src/main/resources-testenv/icons.ini:585 | ffb-client/src/main/resources-testenv/icons.ini:615 | ffb-client/src/main/resources/icons.ini:1378 | ffb-client/src/main/resources/icons.ini:1408 | ffb-client/src/main/resources/icons.ini:24 | ffb-client/src/main/resources/icons.ini:425,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/CusimanoTheGentleGiant.png,file,player-sheets,.png,4589,,0aa07ec063f5e4f16fd56814b4ab6a9f3fc5e385bfe117ce203a33be81bc19d0,PNG,168,42,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:152 | ffb-client/src/main/resources-live/icons.ini:430 | ffb-client/src/main/resources-testenv/icons.ini:152 | ffb-client/src/main/resources-testenv/icons.ini:430 | ffb-client/src/main/resources/icons.ini:1223 | ffb-client/src/main/resources/icons.ini:25 | ffb-client/src/main/resources/icons.ini:426 | ffb-client/src/main/resources/icons.ini:945,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/DeeprootStrongbranch.png,file,player-sheets,.png,2428,,14d41808a432b9e38619203023513c49925e4de3f157cd5bfa066f77d17f96cd,PNG,160,40,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:114 | ffb-client/src/main/resources-live/icons.ini:357 | ffb-client/src/main/resources-testenv/icons.ini:114 | ffb-client/src/main/resources-testenv/icons.ini:357 | ffb-client/src/main/resources/icons.ini:1150 | ffb-client/src/main/resources/icons.ini:26 | ffb-client/src/main/resources/icons.ini:427 | ffb-client/src/main/resources/icons.ini:907 | ffb-server/rosters/roster_halfling.xml:177 | ffb-server/rosters/roster_halfling.xml:178,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/DolfarLongstride.png,file,player-sheets,.png,1584,,d518bc7bcabfc5a34e1b0a9e45c0107e919a1ff6a26e21cd59fb4b18db9cd393,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:358 | ffb-client/src/main/resources-live/icons.ini:442 | ffb-client/src/main/resources-testenv/icons.ini:358 | ffb-client/src/main/resources-testenv/icons.ini:442 | ffb-client/src/main/resources/icons.ini:1151 | ffb-client/src/main/resources/icons.ini:1235 | ffb-client/src/main/resources/icons.ini:27 | ffb-client/src/main/resources/icons.ini:428 | ffb-server/rosters/roster_elf.xml:114 | ffb-server/rosters/roster_high_elf.xml:141 | ffb-server/rosters/roster_wood_elf.xml:228,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/DoomDiverCatapult.png,file,player-sheets,.png,1902,,7d0f754209163b4d88e7bd84cff24b11e38431f699c1758a58ccb379ea452bd3,PNG,200,40,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:158 | ffb-client/src/main/resources-live/icons.ini:401 | ffb-client/src/main/resources-testenv/icons.ini:158 | ffb-client/src/main/resources-testenv/icons.ini:401 | ffb-client/src/main/resources/icons.ini:1194 | ffb-client/src/main/resources/icons.ini:28 | ffb-client/src/main/resources/icons.ini:429 | ffb-client/src/main/resources/icons.ini:951,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Dribl.png,file,player-sheets,.png,1481,,9d43784d9fa2eea3608b6417b28dc8dbeab596beb38602fc263322ccff73f2e5,PNG,80,20,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:599 | ffb-client/src/main/resources-live/icons.ini:603 | ffb-client/src/main/resources-testenv/icons.ini:599 | ffb-client/src/main/resources-testenv/icons.ini:603 | ffb-client/src/main/resources/icons.ini:1392 | ffb-client/src/main/resources/icons.ini:1396 | ffb-client/src/main/resources/icons.ini:29 | ffb-client/src/main/resources/icons.ini:430,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Drull.png,file,player-sheets,.png,881,,27c56eadb77bd5d486e7983d54fa74751ce9bd26b5edf86d20ac447b2daa8eda,PNG,80,20,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:597 | ffb-client/src/main/resources-live/icons.ini:598 | ffb-client/src/main/resources-testenv/icons.ini:597 | ffb-client/src/main/resources-testenv/icons.ini:598 | ffb-client/src/main/resources/icons.ini:1390 | ffb-client/src/main/resources/icons.ini:1391 | ffb-client/src/main/resources/icons.ini:30 | ffb-client/src/main/resources/icons.ini:431,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/EldrilSidewinder.png,file,player-sheets,.png,1261,,2663790b1b38db7f0395215eb7b4e327a43288438b092df786bb0205e347e77b,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:132 | ffb-client/src/main/resources-live/icons.ini:359 | ffb-client/src/main/resources-testenv/icons.ini:132 | ffb-client/src/main/resources-testenv/icons.ini:359 | ffb-client/src/main/resources/icons.ini:1152 | ffb-client/src/main/resources/icons.ini:31 | ffb-client/src/main/resources/icons.ini:432 | ffb-client/src/main/resources/icons.ini:925 | ffb-server/rosters/roster_dark_elf.xml:143 | ffb-server/rosters/roster_dark_elf.xml:144 | ffb-server/rosters/roster_elf.xml:135 | ffb-server/rosters/roster_elf.xml:136 | ffb-server/rosters/roster_high_elf.xml:185 | ffb-server/rosters/roster_high_elf.xml:186 | ffb-server/rosters/roster_wood_elf.xml:269 | ffb-server/rosters/roster_wood_elf.xml:270,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/ElijahDoom.png,file,player-sheets,.png,1259,,7fff4e7b8fa83996291d1e33b3e703ef0683d4d9c0a21c1e69812f349b18f291,PNG,136,34,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:494 | ffb-client/src/main/resources-live/icons.ini:495 | ffb-client/src/main/resources-testenv/icons.ini:494 | ffb-client/src/main/resources-testenv/icons.ini:495 | ffb-client/src/main/resources/icons.ini:1287 | ffb-client/src/main/resources/icons.ini:1288 | ffb-client/src/main/resources/icons.ini:32 | ffb-client/src/main/resources/icons.ini:433,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/Fezglitch.png,file,player-sheets,.png,1681,,d560a03d4a34bc46e2824fa939b65e579964a1d13da4f68961df281cbb4e63c0,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:144 | ffb-client/src/main/resources-live/icons.ini:360 | ffb-client/src/main/resources-testenv/icons.ini:144 | ffb-client/src/main/resources-testenv/icons.ini:360 | ffb-client/src/main/resources/icons.ini:1153 | ffb-client/src/main/resources/icons.ini:33 | ffb-client/src/main/resources/icons.ini:434 | ffb-client/src/main/resources/icons.ini:937 | ffb-server/rosters/roster_skaven.xml:144 | ffb-server/rosters/roster_skaven.xml:145 | ffb-server/rosters/roster_underworld.xml:219 | ffb-server/rosters/roster_underworld.xml:220,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/FlintChurnblade.png,file,player-sheets,.png,1242,,bf513fccefdccd7d642c529a83350d6e9b88fc5639c4dbcf1aedd09b76e36e4b,PNG,112,28,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:139 | ffb-client/src/main/resources-live/icons.ini:361 | ffb-client/src/main/resources-testenv/icons.ini:139 | ffb-client/src/main/resources-testenv/icons.ini:361 | ffb-client/src/main/resources/icons.ini:1154 | ffb-client/src/main/resources/icons.ini:34 | ffb-client/src/main/resources/icons.ini:435 | ffb-client/src/main/resources/icons.ini:932 | ffb-server/rosters/roster_dwarf.xml:195 | ffb-server/rosters/roster_dwarf.xml:196,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/FrankNStein.png,file,player-sheets,.png,1842,,196cc9193e690429c043e67753e3e4cd2a9ef3f81b9f1068128ce7e711d60cee,GIF,136,34,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:512 | ffb-client/src/main/resources-live/icons.ini:604 | ffb-client/src/main/resources-testenv/icons.ini:512 | ffb-client/src/main/resources-testenv/icons.ini:604 | ffb-client/src/main/resources/icons.ini:1305 | ffb-client/src/main/resources/icons.ini:1397 | ffb-client/src/main/resources/icons.ini:35 | ffb-client/src/main/resources/icons.ini:436,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/FumligDaVenomouzSpida.png,file,player-sheets,.png,2972,,35b3a85f01c6abe30814ca62eb9973f890e23d8f37103fc005245d170905afcb,PNG,160,40,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:153 | ffb-client/src/main/resources-live/icons.ini:410 | ffb-client/src/main/resources-testenv/icons.ini:153 | ffb-client/src/main/resources-testenv/icons.ini:410 | ffb-client/src/main/resources/icons.ini:1203 | ffb-client/src/main/resources/icons.ini:36 | ffb-client/src/main/resources/icons.ini:437 | ffb-client/src/main/resources/icons.ini:946,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/iconsets/FungusTheLoon.png,file,player-sheets,.png,2188,,917458db0d1da2d64a0e18f2a09f6de34280b77220763f5069c7779a62f67857,PNG,144,36,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:147 | ffb-client/src/main/resources-live/icons.ini:362 | ffb-client/src/main/resources-testenv/icons.ini:147 | ffb-client/src/main/resources-testenv/icons.ini:362 | ffb-client/src/main/resources/icons.ini:1155 | ffb-client/src/main/resources/icons.ini:37 | ffb-client/src/main/resources/icons.ini:438 | ffb-client/src/main/resources/icons.ini:940 | ffb-server/rosters/roster_goblin.xml:316 | ffb-server/rosters/roster_goblin.xml:317,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
