source,line,reference
ffb-client/src/main/resources-live/icons.ini,144,players/portraits/Fezglitch.png
ffb-client/src/main/resources-live/icons.ini,145,players/portraits/UgrothBolgrot.png
ffb-client/src/main/resources-live/icons.ini,146,players/portraits/ZzhargMadeye.png
ffb-client/src/main/resources-live/icons.ini,147,players/portraits/FungusTheLoon.png
ffb-client/src/main/resources-live/icons.ini,148,players/portraits/BarikFarblast.png
ffb-client/src/main/resources-live/icons.ini,149,players/portraits/BomberDribblesnot.png
ffb-client/src/main/resources-live/icons.ini,150,players/portraits/Boomer.png
ffb-client/src/main/resources-live/icons.ini,151,players/portraits/Grotty.png
ffb-client/src/main/resources-live/icons.ini,152,players/portraits/CusimanoTheGentleGiant.png
ffb-client/src/main/resources-live/icons.ini,153,players/portraits/FumligDaVenomouzSpida.png
ffb-client/src/main/resources-live/icons.ini,154,players/portraits/WillOTheWisp.png
ffb-client/src/main/resources-live/icons.ini,155,players/portraits/Igor.png
ffb-client/src/main/resources-live/icons.ini,156,players/portraits/TastyTom.png
ffb-client/src/main/resources-live/icons.ini,157,players/portraits/Logan.png
ffb-client/src/main/resources-live/icons.ini,158,players/portraits/DoomDiverCatapult.png
ffb-client/src/main/resources-live/icons.ini,159,players/portraits/SmallpoxTheFlatulent.png
ffb-client/src/main/resources-live/icons.ini,160,players/portraits/MadGarkTheTamer.png
ffb-client/src/main/resources-live/icons.ini,161,players/portraits/LeelooLionTamer.png
ffb-client/src/main/resources-live/icons.ini,162,players/portraits/chaoshalfling_carver.png
ffb-client/src/main/resources-live/icons.ini,163,players/portraits/chaoshalfling_headcarver.png
ffb-client/src/main/resources-live/icons.ini,164,players/portraits/chaoshalfling_chaoshalfling.png
ffb-client/src/main/resources-live/icons.ini,165,players/portraits/strigoyan_strigoyanlord.png
ffb-client/src/main/resources-live/icons.ini,166,players/portraits/strigoyan_cryptghoul.png
ffb-client/src/main/resources-live/icons.ini,167,players/portraits/strigoyan_thrall.png
ffb-client/src/main/resources-live/icons.ini,168,players/portraits/forestgoblin_spiderrider.png
ffb-client/src/main/resources-live/icons.ini,169,players/portraits/forestgoblin_shaman.png
ffb-client/src/main/resources-live/icons.ini,170,players/portraits/forestgoblin_stikka.png
ffb-client/src/main/resources-live/icons.ini,171,players/portraits/forestgoblin_forestgoblin.png
ffb-client/src/main/resources-live/icons.ini,172,players/portraits/albionfae_fenbeast.png
ffb-client/src/main/resources-live/icons.ini,173,players/portraits/albionfae_leprechaun.png
ffb-client/src/main/resources-live/icons.ini,174,players/portraits/albionfae_pixie.png
ffb-client/src/main/resources-live/icons.ini,175,players/portraits/albionfae_brownie.png
ffb-client/src/main/resources-live/icons.ini,176,players/portraits/squigherders_squighopper.png
ffb-client/src/main/resources-live/icons.ini,177,players/portraits/squigherders_squig.png
ffb-client/src/main/resources-live/icons.ini,178,players/portraits/squigherders_squigherder.png
ffb-client/src/main/resources-live/icons.ini,179,players/portraits/gnome_squigslayer.png
ffb-client/src/main/resources-live/icons.ini,180,players/portraits/gnome_dwarvencannon.png
ffb-client/src/main/resources-live/icons.ini,181,players/portraits/gnome_madbommaz.png
ffb-client/src/main/resources-live/icons.ini,182,players/portraits/gnome_daredevil.png
ffb-client/src/main/resources-live/icons.ini,183,players/portraits/gnome_gnome.png
ffb-client/src/main/resources-live/icons.ini,184,players/portraits/snotling_splattawagon.png
ffb-client/src/main/resources-live/icons.ini,185,players/portraits/snotling_pumpwagon.png
ffb-client/src/main/resources-live/icons.ini,186,players/portraits/snotling_troll.png
ffb-client/src/main/resources-live/icons.ini,187,players/portraits/snotling_snotlinggoon.png
ffb-client/src/main/resources-live/icons.ini,188,players/portraits/snotling_snotlingmob.png
ffb-client/src/main/resources-live/icons.ini,189,players/portraits/goblincheaters_bomber.png
ffb-client/src/main/resources-live/icons.ini,190,players/portraits/goblincheaters_looney.png
ffb-client/src/main/resources-live/icons.ini,191,players/portraits/goblincheaters_kicker.png
ffb-client/src/main/resources-live/icons.ini,192,players/portraits/goblincheaters_fanatic.png
ffb-client/src/main/resources-live/icons.ini,193,players/portraits/goblincheaters_pogostick.png
ffb-client/src/main/resources-live/icons.ini,194,players/portraits/goblincheaters_goblin.png
ffb-client/src/main/resources-live/icons.ini,195,players/portraits/skink_raptor.png
ffb-client/src/main/resources-live/icons.ini,196,players/portraits/skink_adeptofsotek.png
ffb-client/src/main/resources-live/icons.ini,197,players/portraits/skink_skink.png
ffb-client/src/main/resources-live/icons.ini,198,players/portraits/skink_whiptail.png
ffb-client/src/main/resources-live/icons.ini,199,players/portraits/eshinadepts_assassin.png
ffb-client/src/main/resources-live/icons.ini,200,players/portraits/eshinadepts_stalker.png
ffb-client/src/main/resources-live/icons.ini,201,players/portraits/eshinadepts_nightrunner.png
ffb-client/src/main/resources-live/icons.ini,202,players/portraits/eshinadepts_adept.png
ffb-client/src/main/resources-live/icons.ini,203,players/portraits/skryreslaves_doomwheel.png
ffb-client/src/main/resources-live/icons.ini,204,players/portraits/skryreslaves_mechavermin.png
ffb-client/src/main/resources-live/icons.ini,205,players/portraits/skryreslaves_poisonedwindglobadier.png
ffb-client/src/main/resources-live/icons.ini,206,players/portraits/skryreslaves_jezzail.png
ffb-client/src/main/resources-live/icons.ini,207,players/portraits/skryreslaves_slave.png
ffb-client/src/main/resources-live/icons.ini,208,players/portraits/gnoblar_ogregorger.png
ffb-client/src/main/resources-live/icons.ini,209,players/portraits/gnoblar_ogreirongut.png
ffb-client/src/main/resources-live/icons.ini,210,players/portraits/gnoblar_ogremaneater.png
ffb-client/src/main/resources-live/icons.ini,211,players/portraits/gnoblar_trapper.png
ffb-client/src/main/resources-live/icons.ini,212,players/portraits/gnoblar_gnoblarbully.png
ffb-client/src/main/resources-live/icons.ini,213,players/portraits/gnoblar_gnoblar.png
ffb-client/src/main/resources-live/icons.ini,214,players/portraits/pygmy_alligatorwarrior.png
ffb-client/src/main/resources-live/icons.ini,215,players/portraits/pygmy_jaguarwarrior.png
ffb-client/src/main/resources-live/icons.ini,216,players/portraits/pygmy_eaglewarrior.png
ffb-client/src/main/resources-live/icons.ini,217,players/portraits/pygmy_pygmy.png
ffb-client/src/main/resources-live/icons.ini,218,players/portraits/nurglings_beast.png
ffb-client/src/main/resources-live/icons.ini,219,players/portraits/nurglings_plaguebearer.png
ffb-client/src/main/resources-live/icons.ini,220,players/portraits/nurglings_putrifier.png
ffb-client/src/main/resources-live/icons.ini,221,players/portraits/nurglings_nurgling.png
ffb-client/src/main/resources-live/icons.ini,222,players/portraits/horrorsoftzeentch_firewyrm.png
ffb-client/src/main/resources-live/icons.ini,223,players/portraits/horrorsoftzeentch_flamer.png
ffb-client/src/main/resources-live/icons.ini,224,players/portraits/horrorsoftzeentch_greaterhorror.png
ffb-client/src/main/resources-live/icons.ini,225,players/portraits/horrorsoftzeentch_horror.png
ffb-client/src/main/resources-live/icons.ini,226,players/portraits/pygmy_kroxigor.png
ffb-client/src/main/resources-live/icons.ini,227,players/portraits/chaoshalfling_chaosspawn.png
ffb-client/src/main/resources-live/icons.ini,228,https\://cdn.fumbbl.com/i/436254.png
ffb-client/src/main/resources-live/icons.ini,228,players/iconsets/chaoschosen_chosenblocker.png
ffb-client/src/main/resources-live/icons.ini,229,https\://cdn.fumbbl.com/i/436255.png
ffb-client/src/main/resources-live/icons.ini,229,players/iconsets/chaoschosen_minotaur.png
ffb-client/src/main/resources-live/icons.ini,230,https\://cdn.fumbbl.com/i/436257.png
ffb-client/src/main/resources-live/icons.ini,230,players/iconsets/chaosdwarf_chaosdwarfblocker.png
ffb-client/src/main/resources-live/icons.ini,231,https\://cdn.fumbbl.com/i/436258.png
ffb-client/src/main/resources-live/icons.ini,231,players/iconsets/chaosdwarf_bullcentaurblitzer.png
ffb-client/src/main/resources-live/icons.ini,232,https\://cdn.fumbbl.com/i/436259.png
ffb-client/src/main/resources-live/icons.ini,232,players/iconsets/chaosdwarf_enslavedminotaur.png
ffb-client/src/main/resources-live/icons.ini,233,https\://cdn.fumbbl.com/i/436265.png
ffb-client/src/main/resources-live/icons.ini,233,players/iconsets/dwarf_blocker.png
ffb-client/src/main/resources-live/icons.ini,234,https\://cdn.fumbbl.com/i/436266.png
ffb-client/src/main/resources-live/icons.ini,234,players/iconsets/dwarf_runner.png
ffb-client/src/main/resources-live/icons.ini,235,https\://cdn.fumbbl.com/i/436267.png
ffb-client/src/main/resources-live/icons.ini,235,players/iconsets/dwarf_blitzer.png
ffb-client/src/main/resources-live/icons.ini,236,https\://cdn.fumbbl.com/i/436268.png
ffb-client/src/main/resources-live/icons.ini,236,players/iconsets/dwarf_trollslayer.png
ffb-client/src/main/resources-live/icons.ini,237,https\://cdn.fumbbl.com/i/436269.png
ffb-client/src/main/resources-live/icons.ini,237,players/iconsets/dwarf_deathroller.png
ffb-client/src/main/resources-live/icons.ini,238,https\://cdn.fumbbl.com/i/436275.png
ffb-client/src/main/resources-live/icons.ini,238,players/iconsets/goblin_bomma.png
ffb-client/src/main/resources-live/icons.ini,239,https\://cdn.fumbbl.com/i/436278.png
ffb-client/src/main/resources-live/icons.ini,239,players/iconsets/goblin_fanatic.png
ffb-client/src/main/resources-live/icons.ini,240,https\://cdn.fumbbl.com/i/436280.png
ffb-client/src/main/resources-live/icons.ini,240,players/iconsets/goblin_troll.png
ffb-client/src/main/resources-live/icons.ini,241,https\://cdn.fumbbl.com/i/436281.png
ffb-client/src/main/resources-live/icons.ini,241,players/iconsets/halfling_halflinghopeful.png
ffb-client/src/main/resources-live/icons.ini,242,https\://cdn.fumbbl.com/i/436282.png
ffb-client/src/main/resources-live/icons.ini,242,players/iconsets/halfling_treeman.png
ffb-client/src/main/resources-live/icons.ini,243,https\://cdn.fumbbl.com/i/436284.png
ffb-client/src/main/resources-live/icons.ini,243,players/iconsets/highelf_thrower.png
ffb-client/src/main/resources-live/icons.ini,244,https\://cdn.fumbbl.com/i/436286.png
ffb-client/src/main/resources-live/icons.ini,244,players/iconsets/highelf_blitzer.png
ffb-client/src/main/resources-live/icons.ini,245,https\://cdn.fumbbl.com/i/436296.png
ffb-client/src/main/resources-live/icons.ini,245,players/iconsets/lizardmen_skinkrunner.png
ffb-client/src/main/resources-live/icons.ini,246,https\://cdn.fumbbl.com/i/436297.png
ffb-client/src/main/resources-live/icons.ini,246,players/iconsets/lizardmen_saurusblocker.png
ffb-client/src/main/resources-live/icons.ini,247,https\://cdn.fumbbl.com/i/436298.png
ffb-client/src/main/resources-live/icons.ini,247,players/iconsets/lizardmen_kroxigor.png
ffb-client/src/main/resources-live/icons.ini,248,https\://cdn.fumbbl.com/i/436300.png
ffb-client/src/main/resources-live/icons.ini,248,players/iconsets/necromantichorror_ghoulrunner.png
ffb-client/src/main/resources-live/icons.ini,249,https\://cdn.fumbbl.com/i/436301.png
ffb-client/src/main/resources-live/icons.ini,249,players/iconsets/necromantichorror_wightblitzer.png
ffb-client/src/main/resources-live/icons.ini,250,https\://cdn.fumbbl.com/i/436302.png
ffb-client/src/main/resources-live/icons.ini,250,players/iconsets/necromantichorror_fleshgolem.png
ffb-client/src/main/resources-live/icons.ini,251,https\://cdn.fumbbl.com/i/436303.png
ffb-client/src/main/resources-live/icons.ini,251,players/iconsets/necromantichorror_werewolf.png
ffb-client/src/main/resources-live/icons.ini,252,https\://cdn.fumbbl.com/i/436310.png
ffb-client/src/main/resources-live/icons.ini,252,players/iconsets/nurgle_rotter.png
ffb-client/src/main/resources-live/icons.ini,253,https\://cdn.fumbbl.com/i/436311.png
ffb-client/src/main/resources-live/icons.ini,253,players/iconsets/nurgle_pestigor.png
ffb-client/src/main/resources-live/icons.ini,254,https\://cdn.fumbbl.com/i/436312.png
ffb-client/src/main/resources-live/icons.ini,254,players/iconsets/nurgle_bloater.png
ffb-client/src/main/resources-live/icons.ini,255,https\://cdn.fumbbl.com/i/436313.png
ffb-client/src/main/resources-live/icons.ini,255,players/iconsets/nurgle_rotspawn.png
ffb-client/src/main/resources-live/icons.ini,256,https\://cdn.fumbbl.com/i/436319.png
ffb-client/src/main/resources-live/icons.ini,256,players/iconsets/orc_blackorcblocker.png
ffb-client/src/main/resources-live/icons.ini,257,https\://cdn.fumbbl.com/i/436324.png
ffb-client/src/main/resources-live/icons.ini,257,players/iconsets/skaven_gutterrunner.png
ffb-client/src/main/resources-live/icons.ini,258,https\://cdn.fumbbl.com/i/436325.png
ffb-client/src/main/resources-live/icons.ini,258,players/iconsets/skaven_blitzer.png
ffb-client/src/main/resources-live/icons.ini,259,https\://cdn.fumbbl.com/i/436326.png
ffb-client/src/main/resources-live/icons.ini,259,players/iconsets/skaven_ratogre.png
ffb-client/src/main/resources-live/icons.ini,260,https\://cdn.fumbbl.com/i/436327.png
ffb-client/src/main/resources-live/icons.ini,260,players/iconsets/shamblingundead_skeleton.png
ffb-client/src/main/resources-live/icons.ini,261,https\://cdn.fumbbl.com/i/436329.png
ffb-client/src/main/resources-live/icons.ini,261,players/iconsets/shamblingundead_ghoulrunner.png
ffb-client/src/main/resources-live/icons.ini,262,https\://cdn.fumbbl.com/i/436330.png
ffb-client/src/main/resources-live/icons.ini,262,players/iconsets/shamblingundead_wightblitzer.png
ffb-client/src/main/resources-live/icons.ini,263,https\://cdn.fumbbl.com/i/436331.png
ffb-client/src/main/resources-live/icons.ini,263,players/iconsets/shamblingundead_mummy.png
ffb-client/src/main/resources-live/icons.ini,264,https\://cdn.fumbbl.com/i/436338.png
ffb-client/src/main/resources-live/icons.ini,264,players/iconsets/woodelf_treeman.png
ffb-client/src/main/resources-live/icons.ini,265,https\://cdn.fumbbl.com/i/436343.png
ffb-client/src/main/resources-live/icons.ini,265,players/iconsets/chaosrenegade_troll.png
ffb-client/src/main/resources-live/icons.ini,266,https\://cdn.fumbbl.com/i/436344.png
ffb-client/src/main/resources-live/icons.ini,266,players/iconsets/chaosrenegade_ogre.png
ffb-client/src/main/resources-live/icons.ini,267,https\://cdn.fumbbl.com/i/436345.png
ffb-client/src/main/resources-live/icons.ini,267,players/iconsets/chaosrenegade_minotaur.png
ffb-client/src/main/resources-live/icons.ini,268,https\://cdn.fumbbl.com/i/436346.png
ffb-client/src/main/resources-live/icons.ini,268,players/iconsets/slann_lineman.png
ffb-client/src/main/resources-live/icons.ini,269,https\://cdn.fumbbl.com/i/436348.png
ffb-client/src/main/resources-live/icons.ini,269,players/iconsets/slann_blitzer.png
ffb-client/src/main/resources-live/icons.ini,270,https\://cdn.fumbbl.com/i/436349.png
ffb-client/src/main/resources-live/icons.ini,270,players/iconsets/slann_kroxigor.png
ffb-client/src/main/resources-live/icons.ini,271,https\://cdn.fumbbl.com/i/436353.png
ffb-client/src/main/resources-live/icons.ini,271,players/iconsets/underworlddenizens_skavenblitzer.png
ffb-client/src/main/resources-live/icons.ini,272,https\://cdn.fumbbl.com/i/436354.png
ffb-client/src/main/resources-live/icons.ini,272,players/iconsets/underworlddenizens_underworldtroll.png
ffb-client/src/main/resources-live/icons.ini,273,https\://cdn.fumbbl.com/i/436356.png
ffb-client/src/main/resources-live/icons.ini,273,players/iconsets/snotling_snotlingmob.png
ffb-client/src/main/resources-live/icons.ini,274,https\://cdn.fumbbl.com/i/436357.png
ffb-client/src/main/resources-live/icons.ini,274,players/iconsets/snotling_pumpwagon.png
ffb-client/src/main/resources-live/icons.ini,275,https\://cdn.fumbbl.com/i/436358.png
ffb-client/src/main/resources-live/icons.ini,275,players/iconsets/snotling_troll.png
ffb-client/src/main/resources-live/icons.ini,276,https\://cdn.fumbbl.com/i/436359.png
ffb-client/src/main/resources-live/icons.ini,276,players/iconsets/snotling_snotlinggoon.png
ffb-client/src/main/resources-live/icons.ini,277,https\://cdn.fumbbl.com/i/436360.png
ffb-client/src/main/resources-live/icons.ini,277,players/iconsets/snotling_splattawagon.png
ffb-client/src/main/resources-live/icons.ini,278,https\://cdn.fumbbl.com/i/436361.png
ffb-client/src/main/resources-live/icons.ini,278,players/iconsets/chaoshalfling_chaoshalfling.png
ffb-client/src/main/resources-live/icons.ini,279,https\://cdn.fumbbl.com/i/436362.png
ffb-client/src/main/resources-live/icons.ini,279,players/iconsets/chaoshalfling_carver.png
ffb-client/src/main/resources-live/icons.ini,280,https\://cdn.fumbbl.com/i/436363.png
ffb-client/src/main/resources-live/icons.ini,280,players/iconsets/chaoshalfling_chaosspawn.png
ffb-client/src/main/resources-live/icons.ini,281,https\://cdn.fumbbl.com/i/436364.png
ffb-client/src/main/resources-live/icons.ini,281,players/iconsets/chaoshalfling_headcarver.png
ffb-client/src/main/resources-live/icons.ini,282,https\://cdn.fumbbl.com/i/436365.png
ffb-client/src/main/resources-live/icons.ini,282,players/iconsets/skink_adeptofsotek.png
ffb-client/src/main/resources-live/icons.ini,283,https\://cdn.fumbbl.com/i/436366.png
ffb-client/src/main/resources-live/icons.ini,283,players/iconsets/skink_raptor.png
ffb-client/src/main/resources-live/icons.ini,284,https\://cdn.fumbbl.com/i/436367.png
ffb-client/src/main/resources-live/icons.ini,284,players/iconsets/skink_whiptail.png
ffb-client/src/main/resources-live/icons.ini,285,https\://cdn.fumbbl.com/i/436368.png
ffb-client/src/main/resources-live/icons.ini,285,players/iconsets/skink_skink.png
ffb-client/src/main/resources-live/icons.ini,286,https\://cdn.fumbbl.com/i/436371.png
ffb-client/src/main/resources-live/icons.ini,286,players/iconsets/goblincheaters_fanatic.png
ffb-client/src/main/resources-live/icons.ini,287,https\://cdn.fumbbl.com/i/436372.png
ffb-client/src/main/resources-live/icons.ini,287,players/iconsets/goblincheaters_pogostick.png
ffb-client/src/main/resources-live/icons.ini,288,https\://cdn.fumbbl.com/i/436373.png
ffb-client/src/main/resources-live/icons.ini,288,players/iconsets/goblincheaters_kicker.png
ffb-client/src/main/resources-live/icons.ini,289,https\://cdn.fumbbl.com/i/436374.png
ffb-client/src/main/resources-live/icons.ini,289,players/iconsets/goblincheaters_bomber.png
ffb-client/src/main/resources-live/icons.ini,290,https\://cdn.fumbbl.com/i/436375.png
ffb-client/src/main/resources-live/icons.ini,290,players/iconsets/goblincheaters_goblin.png
ffb-client/src/main/resources-live/icons.ini,291,https\://cdn.fumbbl.com/i/436377.png
ffb-client/src/main/resources-live/icons.ini,291,players/iconsets/goblin_pogoer.png
ffb-client/src/main/resources-live/icons.ini,292,https\://cdn.fumbbl.com/i/436379.png
ffb-client/src/main/resources-live/icons.ini,292,players/iconsets/chaosrenegade_renegadedarkelflineman.png
ffb-client/src/main/resources-live/icons.ini,293,https\://cdn.fumbbl.com/i/436380.png
ffb-client/src/main/resources-live/icons.ini,293,players/iconsets/chaosrenegade_renegadeskavenlineman.png
ffb-client/src/main/resources-live/icons.ini,294,https\://cdn.fumbbl.com/i/436381.png
ffb-client/src/main/resources-live/icons.ini,294,players/iconsets/gnome_gnome.png
ffb-client/src/main/resources-live/icons.ini,295,https\://cdn.fumbbl.com/i/436382.png
ffb-client/src/main/resources-live/icons.ini,295,players/iconsets/gnome_madbommaz.png
ffb-client/src/main/resources-live/icons.ini,296,https\://cdn.fumbbl.com/i/436383.png
ffb-client/src/main/resources-live/icons.ini,296,players/iconsets/gnome_dwarvencannon.png
ffb-client/src/main/resources-live/icons.ini,297,https\://cdn.fumbbl.com/i/436384.png
ffb-client/src/main/resources-live/icons.ini,297,players/iconsets/gnome_squigslayer.png
ffb-client/src/main/resources-live/icons.ini,298,https\://cdn.fumbbl.com/i/436385.png
ffb-client/src/main/resources-live/icons.ini,298,players/iconsets/gnome_daredevil.png
ffb-client/src/main/resources-live/icons.ini,299,https\://cdn.fumbbl.com/i/436386.png
ffb-client/src/main/resources-live/icons.ini,299,players/iconsets/nurglings_nurgling.png
ffb-client/src/main/resources-live/icons.ini,300,https\://cdn.fumbbl.com/i/436387.png
ffb-client/src/main/resources-live/icons.ini,300,players/iconsets/nurglings_beast.png
ffb-client/src/main/resources-live/icons.ini,301,https\://cdn.fumbbl.com/i/436388.png
ffb-client/src/main/resources-live/icons.ini,301,players/iconsets/nurglings_plaguebearer.png
ffb-client/src/main/resources-live/icons.ini,302,https\://cdn.fumbbl.com/i/436389.png
ffb-client/src/main/resources-live/icons.ini,302,players/iconsets/nurglings_putrifier.png
ffb-client/src/main/resources-live/icons.ini,303,https\://cdn.fumbbl.com/i/436390.png
ffb-client/src/main/resources-live/icons.ini,303,players/iconsets/albionfae_pixie.png
ffb-client/src/main/resources-live/icons.ini,304,https\://cdn.fumbbl.com/i/436391.png
ffb-client/src/main/resources-live/icons.ini,304,players/iconsets/albionfae_brownie.png
ffb-client/src/main/resources-live/icons.ini,305,https\://cdn.fumbbl.com/i/436392.png
ffb-client/src/main/resources-live/icons.ini,305,players/iconsets/albionfae_leprechaun.png
ffb-client/src/main/resources-live/icons.ini,306,https\://cdn.fumbbl.com/i/436393.png
ffb-client/src/main/resources-live/icons.ini,306,players/iconsets/pygmy_pygmy.png
ffb-client/src/main/resources-live/icons.ini,307,https\://cdn.fumbbl.com/i/436394.png
ffb-client/src/main/resources-live/icons.ini,307,players/iconsets/pygmy_eaglewarrior.png
ffb-client/src/main/resources-live/icons.ini,308,https\://cdn.fumbbl.com/i/436395.png
ffb-client/src/main/resources-live/icons.ini,308,players/iconsets/pygmy_jaguarwarrior.png
ffb-client/src/main/resources-live/icons.ini,309,https\://cdn.fumbbl.com/i/436396.png
ffb-client/src/main/resources-live/icons.ini,309,players/iconsets/pygmy_alligatorwarrior.png
ffb-client/src/main/resources-live/icons.ini,310,https\://cdn.fumbbl.com/i/436397.png
ffb-client/src/main/resources-live/icons.ini,310,players/iconsets/pygmy_kroxigor.png
ffb-client/src/main/resources-live/icons.ini,311,https\://cdn.fumbbl.com/i/436398.png
ffb-client/src/main/resources-live/icons.ini,311,players/iconsets/albionfae_fenbeast.png
ffb-client/src/main/resources-live/icons.ini,312,https\://cdn.fumbbl.com/i/436399.png
ffb-client/src/main/resources-live/icons.ini,312,players/iconsets/squigherders_squigherder.png
ffb-client/src/main/resources-live/icons.ini,313,https\://cdn.fumbbl.com/i/436400.png
ffb-client/src/main/resources-live/icons.ini,313,players/iconsets/squigherders_squig.png
ffb-client/src/main/resources-live/icons.ini,314,https\://cdn.fumbbl.com/i/436401.png
ffb-client/src/main/resources-live/icons.ini,314,players/iconsets/squigherders_squighopper.png
ffb-client/src/main/resources-live/icons.ini,315,https\://cdn.fumbbl.com/i/436402.png
ffb-client/src/main/resources-live/icons.ini,315,players/iconsets/strigoyan_strigoyanlord.png
ffb-client/src/main/resources-live/icons.ini,316,https\://cdn.fumbbl.com/i/436404.png
ffb-client/src/main/resources-live/icons.ini,316,players/iconsets/strigoyan_cryptghoul.png
ffb-client/src/main/resources-live/icons.ini,317,https\://cdn.fumbbl.com/i/436405.png
ffb-client/src/main/resources-live/icons.ini,317,players/iconsets/strigoyan_thrall.png
ffb-client/src/main/resources-live/icons.ini,318,https\://cdn.fumbbl.com/i/436406.png
ffb-client/src/main/resources-live/icons.ini,318,players/iconsets/skryreslaves_slave.png
ffb-client/src/main/resources-live/icons.ini,319,https\://cdn.fumbbl.com/i/436407.png
ffb-client/src/main/resources-live/icons.ini,319,players/iconsets/skryreslaves_mechavermin.png
ffb-client/src/main/resources-live/icons.ini,320,https\://cdn.fumbbl.com/i/436408.png
ffb-client/src/main/resources-live/icons.ini,320,players/iconsets/skryreslaves_poisonedwindglobadier.png
ffb-client/src/main/resources-live/icons.ini,321,https\://cdn.fumbbl.com/i/436409.png
ffb-client/src/main/resources-live/icons.ini,321,players/iconsets/skryreslaves_doomwheel.png
ffb-client/src/main/resources-live/icons.ini,322,https\://cdn.fumbbl.com/i/436410.png
ffb-client/src/main/resources-live/icons.ini,322,players/iconsets/skryreslaves_jezzail.png
ffb-client/src/main/resources-live/icons.ini,323,https\://cdn.fumbbl.com/i/436411.png
ffb-client/src/main/resources-live/icons.ini,323,players/iconsets/eshinadepts_adept.png
ffb-client/src/main/resources-live/icons.ini,324,https\://cdn.fumbbl.com/i/436412.png
ffb-client/src/main/resources-live/icons.ini,324,players/iconsets/eshinadepts_stalker.png
ffb-client/src/main/resources-live/icons.ini,325,https\://cdn.fumbbl.com/i/436413.png
ffb-client/src/main/resources-live/icons.ini,325,players/iconsets/eshinadepts_assassin.png
ffb-client/src/main/resources-live/icons.ini,326,https\://cdn.fumbbl.com/i/436414.png
ffb-client/src/main/resources-live/icons.ini,326,players/iconsets/eshinadepts_nightrunner.png
ffb-client/src/main/resources-live/icons.ini,327,https\://cdn.fumbbl.com/i/436415.png
ffb-client/src/main/resources-live/icons.ini,327,players/iconsets/gnoblar_gnoblar.png
ffb-client/src/main/resources-live/icons.ini,328,https\://cdn.fumbbl.com/i/436416.png
ffb-client/src/main/resources-live/icons.ini,328,players/iconsets/gnoblar_trapper.png
ffb-client/src/main/resources-live/icons.ini,329,https\://cdn.fumbbl.com/i/436417.png
ffb-client/src/main/resources-live/icons.ini,329,players/iconsets/gnoblar_ogremaneater.png
ffb-client/src/main/resources-live/icons.ini,330,https\://cdn.fumbbl.com/i/436418.png
ffb-client/src/main/resources-live/icons.ini,330,players/iconsets/gnoblar_ogregorger.png
ffb-client/src/main/resources-live/icons.ini,331,https\://cdn.fumbbl.com/i/436419.png
ffb-client/src/main/resources-live/icons.ini,331,players/iconsets/gnoblar_ogreirongut.png
ffb-client/src/main/resources-live/icons.ini,332,https\://cdn.fumbbl.com/i/436420.png
ffb-client/src/main/resources-live/icons.ini,332,players/iconsets/gnoblar_gnoblarbully.png
ffb-client/src/main/resources-live/icons.ini,333,https\://cdn.fumbbl.com/i/436421.png
ffb-client/src/main/resources-live/icons.ini,333,players/iconsets/horrorsoftzeentch_firewyrm.png
ffb-client/src/main/resources-live/icons.ini,334,https\://cdn.fumbbl.com/i/436422.png
ffb-client/src/main/resources-live/icons.ini,334,players/iconsets/horrorsoftzeentch_flamer.png
ffb-client/src/main/resources-live/icons.ini,335,https\://cdn.fumbbl.com/i/436423.png
ffb-client/src/main/resources-live/icons.ini,335,players/iconsets/horrorsoftzeentch_greaterhorror.png
ffb-client/src/main/resources-live/icons.ini,336,https\://cdn.fumbbl.com/i/436424.png
ffb-client/src/main/resources-live/icons.ini,336,players/iconsets/horrorsoftzeentch_horror.png
ffb-client/src/main/resources-live/icons.ini,337,https\://cdn.fumbbl.com/i/436425.png
ffb-client/src/main/resources-live/icons.ini,337,players/iconsets/forestgoblin_spiderrider.png
ffb-client/src/main/resources-live/icons.ini,338,https\://cdn.fumbbl.com/i/436426.png
ffb-client/src/main/resources-live/icons.ini,338,players/iconsets/forestgoblin_shaman.png
ffb-client/src/main/resources-live/icons.ini,339,https\://cdn.fumbbl.com/i/436427.png
ffb-client/src/main/resources-live/icons.ini,339,players/iconsets/forestgoblin_stikka.png
ffb-client/src/main/resources-live/icons.ini,340,https\://cdn.fumbbl.com/i/436428.png
ffb-client/src/main/resources-live/icons.ini,340,players/iconsets/forestgoblin_forestgoblin.png
ffb-client/src/main/resources-live/icons.ini,341,https\://cdn.fumbbl.com/i/436429.png
ffb-client/src/main/resources-live/icons.ini,341,players/iconsets/prohalflings_halfling.png
ffb-client/src/main/resources-live/icons.ini,342,https\://cdn.fumbbl.com/i/436430.png
ffb-client/src/main/resources-live/icons.ini,342,players/iconsets/prohalflings_punter.png
ffb-client/src/main/resources-live/icons.ini,343,https\://cdn.fumbbl.com/i/436431.png
ffb-client/src/main/resources-live/icons.ini,343,players/iconsets/prohalflings_borrower.png
ffb-client/src/main/resources-live/icons.ini,344,https\://cdn.fumbbl.com/i/436432.png
ffb-client/src/main/resources-live/icons.ini,344,players/iconsets/prohalflings_mootguard.png
ffb-client/src/main/resources-live/icons.ini,345,https\://cdn.fumbbl.com/i/436433.png
ffb-client/src/main/resources-live/icons.ini,345,players/iconsets/prohalflings_catcher.png
